"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:3FS3ItpUATpALLi90uvkde","I Am In Love","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:4fEkbug6kZzzJ8eYX6Kbbp, spotify:artist:4iKhzZlW5dpmbF2LWnNlPr, spotify:artist:72APa8QPdPUhGzNMciz1wI","Pritam, KK, Dominique, Neelesh Misra","spotify:album:4ceWEQarPyTyeb9TUeyLOG","Once Upon A Time In Mumbaai","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:3GdSQUH1BRtl9UrrtuwJlP","Pritam, Irshad Kamil","2010-06-29","https://i.scdn.co/image/ab67616d0000b273df934f4de5f8dd46f8d75f5f","1","7","285108","https://p.scdn.co/mp3-preview/c59452a29eb7f89b1a8c95a2aa74864b31e3dbc9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","INS181007086","spotify:user:31aeuaklbjk5inqpdvdvapdgzh6u","2023-12-11T17:49:25Z","bollywood,hindi pop,desi,sufi,bollywood,hindi pop,desi,bollywood,hindi pop","0.702","0.694","2","-5.74","1","0.0286","0.685","0.0000596","0.168","0.76","130.024","4","","T-Series","C 2010 Super Cassettes Industries Private Limited, P 2010 Super Cassettes Industries Private Limited"
"spotify:track:4AmYwUiHDUdqFnnKSEzCI1","Rubaru","spotify:artist:5wJ1H6ud777odtZl5gG507, spotify:artist:1sVmXkzX2ukc6QvasrDBES","Vishal Mishra, Asees Kaur","spotify:album:3wswcSIgs1wwfmI8l9m9tO","Khuda Haafiz - Chapter 2 Agni Pariksha (Original Motion Picture Soundtrack)","spotify:artist:09UmIX92EUH9hAK4bxvHx6, spotify:artist:5wJ1H6ud777odtZl5gG507, spotify:artist:6KZ6c43Dnjm6STHZ6avQU1","Mithoon, Vishal Mishra, Shabbir Ahmed","2022-06-29","https://i.scdn.co/image/ab67616d0000b27303bd0fc335722b7093969cad","1","2","261620","","false","47","INZ031410963","spotify:user:31aeuaklbjk5inqpdvdvapdgzh6u","2023-12-18T11:23:40Z","bollywood,hindi pop,hindi pop,bollywood,gujarati garba,desi","0.57","0.366","10","-10.11","1","0.035","0.82","0","0.143","0.395","124.368","3","","Zee Music Company","C © 2022 Zee Music Company, P ℗ 2022 Zee Music Company"
"spotify:track:7m1sGPCBFqA0KrkodPu8BC","Rabba Janda - From ""Mission Majnu""","spotify:artist:1tqysapcCh1lWEAc9dIFpa","Jubin Nautiyal","spotify:album:03KmGMm2eS0dmrwg2qfbte","Rabba Janda (From ""Mission Majnu"")","spotify:artist:1tqysapcCh1lWEAc9dIFpa, spotify:artist:4f7KfxeHq9BiylGmyXepGt, spotify:artist:6KZ6c43Dnjm6STHZ6avQU1","Jubin Nautiyal, Tanishk Bagchi, Shabbir Ahmed","2022-12-25","https://i.scdn.co/image/ab67616d0000b273329ff0cba5b14e0a1a3e8bea","1","1","245437","","false","55","INZ031412029","spotify:user:31aeuaklbjk5inqpdvdvapdgzh6u","2023-12-18T11:23:54Z","bhajan,hindi pop,bollywood,devotional,desi","0.612","0.709","2","-6.216","1","0.0428","0.516","0.00000214","0.136","0.57","79.995","4","","Zee Music Company","C © 2022 Zee Music Company, P ℗ 2022 Zee Music Company"
"spotify:track:2xLaYf6XYIFz3tuUJjELAs","Toota Jo Kabhi Tara","spotify:artist:4MEdY6uFLSNWHq4kKrDx4j, spotify:artist:2oSONSC9zQ4UonDKnLqksx","Sumedha Karmahe, Atif Aslam","spotify:album:3cQKKwujNKugZkKru6rbgE","A Flying Jatt (Original Motion Picture Soundtrack)","spotify:artist:1mBydYMVBECdDmMfE2sEUO","Sachin-Jigar","2016-08-04","https://i.scdn.co/image/ab67616d0000b2738808ea1ba2cfba519e797a14","1","2","305014","","false","72","INZ031401536","spotify:user:31aeuaklbjk5inqpdvdvapdgzh6u","2023-12-18T11:25:02Z","hindi pop,bollywood,hindi pop,desi,sufi,qawwali","0.46","0.674","9","-6.285","0","0.0356","0.422","0.0000302","0.121","0.22","139.971","4","","Zee Music Company","C © 2016 Zee Music Company, P ℗ 2016 Zee Music Company"
"spotify:track:3aopZmqZPLRjybFGPO2fqj","Dil Na Jaaneya - From ""Good Newwz""","spotify:artist:3dN9MQpjIyNxyeRfz4EDZe, spotify:artist:4mRPyvdSBxARQIFeXXM13s, spotify:artist:5JZ7CnR6gTvEMKX4g70Amv","Rochak Kohli, AKASA, Lauv","spotify:album:4XS9FfQ4r7JUGgRRcpr7zC","Dil Na Jaaneya (From ""Good Newwz"")","spotify:artist:3dN9MQpjIyNxyeRfz4EDZe","Rochak Kohli","2019-12-23","https://i.scdn.co/image/ab67616d0000b273f2dcf351b4e10feb3a500237","1","1","231136","","false","43","INZ031406649","spotify:user:31aeuaklbjk5inqpdvdvapdgzh6u","2023-12-18T11:25:45Z","bollywood,hindi pop,desi,bollywood,desi pop,hindi pop","0.791","0.348","10","-9.457","1","0.0434","0.593","0.00000154","0.097","0.493","131.974","4","","Zee Music Company","C © 2019 Zee Music Company, P ℗ 2019 Zee Music Company"
"spotify:track:26elzgFl8tvajnDfeoY1YF","Mannat","spotify:artist:2GoeZ0qOTt6kjsWW4eA6LS, spotify:artist:59pq5Vw16UDkR9txoPKv86","Darshan Raval, Prakriti Kakar","spotify:album:0YzF0ImdBeODiCWejSDndM","Dard","spotify:artist:2GoeZ0qOTt6kjsWW4eA6LS","Darshan Raval","2023-08-09","https://i.scdn.co/image/ab67616d0000b273c60cc14ac9fd0dc9a30d30f3","1","7","159600","https://p.scdn.co/mp3-preview/9a000152b9e6dadd79be294bd4a1da667bbb452a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","INW262318128","spotify:user:31aeuaklbjk5inqpdvdvapdgzh6u","2023-12-19T14:48:36Z","gujarati garba,hindi pop,bollywood,gujarati pop,desi pop,desi,bollywood,hindi pop,desi","0.645","0.611","1","-7.193","1","0.0409","0.433","0","0.0948","0.353","100.032","4","","Warner Music India","C © 2023 Warner Music India, P ℗ 2023 Warner Music India"
"spotify:track:1YMLgvsQdE27r30q0fsLeV","Tera Fitoor","spotify:artist:4YRxDV8wJFPHPTeXepOstw","Arijit Singh","spotify:album:3RtFFza4brQXoNSv19g1ps","Genius (Original Motion Picture Soundtrack)","spotify:artist:0sSxphmGskGCKlwB9xa6WU","Himesh Reshammiya","2018-08-24","https://i.scdn.co/image/ab67616d0000b273b10cd00a5865ea695f322dd7","1","1","310000","https://p.scdn.co/mp3-preview/c754e97ef8c496c1ab0fb0482b30b8443dffdb13?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","INT101800121","spotify:user:31aeuaklbjk5inqpdvdvapdgzh6u","2023-12-25T15:06:48Z","hindi pop,bollywood,desi,bangla pop","0.576","0.688","9","-5.136","1","0.0319","0.346","0.0439","0.262","0.726","135.984","4","","Tips Industries Ltd","C © 2018 Tips Industries Ltd. Under Exclusive License to ADA/Warner Music, P ℗ 2018 Tips Industries Ltd. Under Exclusive License to ADA/Warner Music"
"spotify:track:0KSOLEBixnBYIKNHF1VbzF","Hona Tha Pyar","spotify:artist:2oSONSC9zQ4UonDKnLqksx, spotify:artist:24X1z32aFn59XU4P9Vh9gP","Atif Aslam, Hadiqa Kiani","spotify:album:7AXmb2bA5LW5DclaDElH4l","Bol (Original Motion Picture Soundtrack)","spotify:artist:2oSONSC9zQ4UonDKnLqksx, spotify:artist:5THsb9SGB89ZN6mj7ZYVSD, spotify:artist:3dUCaAgzt9Wst7imjK0GQw, spotify:artist:3WwO6XosNeUZYmv92dd4Z3","Atif Aslam, Sajjad Ali, Shoaib Mansoor, Baqir Abbas","2011-06-05","https://i.scdn.co/image/ab67616d0000b27371ef95ca0f8a1270a3cebc05","1","5","221986","https://p.scdn.co/mp3-preview/eef9a00aff758cefc51d09dde4e6d3c94238bd34?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","INT101100022","spotify:user:31aeuaklbjk5inqpdvdvapdgzh6u","2023-12-25T15:07:21Z","bollywood,hindi pop,desi,sufi,qawwali,qawwali,sufi,desi,ghazal","0.687","0.542","4","-8.689","1","0.0307","0.571","0.0307","0.118","0.782","102.994","4","","Tips Industries Ltd","C © 2011 Tips Industries Ltd. Under Exclusive License to ADA/Warner Music, P ℗ 2011 Tips Industries Ltd. Under Exclusive License to ADA/Warner Music"
"spotify:track:7txLCGOXyDlDXTjtR1Sk4v","Tu Jo Mila","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:4fEkbug6kZzzJ8eYX6Kbbp, spotify:artist:3GBSge8pq7mpezUQl0GAOA","Pritam, KK, Kausar Munir","spotify:album:4nZOPP0atfJbBlkedLYi7t","Bajrangi Bhaijaan","spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Pritam","2015-07-07","https://i.scdn.co/image/ab67616d0000b273e7f1ff44b74df429307f4164","1","7","242864","https://p.scdn.co/mp3-preview/6b1a10a092ea1179cfce24138d9970c4ce13c6bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","INS181501053","spotify:user:31aeuaklbjk5inqpdvdvapdgzh6u","2023-12-25T15:11:50Z","bollywood,hindi pop,desi,sufi,bollywood,hindi pop,desi,bollywood,hindi pop,desi,qawwali,sufi","0.576","0.591","0","-7.725","1","0.0332","0.795","0.0000685","0.266","0.478","124.013","4","","T-Series","C 2015 Super Cassettes Industries Private Limited, P 2015 Super Cassettes Industries Private Limited"
"spotify:track:7yDHHVKLbvDmVw1XXhDDIO","Pehle Bhi Main","spotify:artist:5wJ1H6ud777odtZl5gG507, spotify:artist:2DFCHTDIA0t638a4mm37dK","Vishal Mishra, Raj Shekhar","spotify:album:0a183xiCHiC1GQd8ou7WXO","ANIMAL","spotify:artist:3pQ4aA7dkolyjUAMrVScgh, spotify:artist:5wJ1H6ud777odtZl5gG507, spotify:artist:5gZhfbckaWo89OzDSk3gdT","Manan Bhardwaj, Vishal Mishra, Jaani","2023-11-24","https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9","1","5","250158","https://p.scdn.co/mp3-preview/d42b0ac4dc8581f5677712168ed028e8c6cd95d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","INS182303389","spotify:user:31aeuaklbjk5inqpdvdvapdgzh6u","2023-12-27T11:58:26Z","bollywood,hindi pop,bollywood,hindi pop,desi","0.413","0.406","10","-10.23","0","0.0353","0.768","0.00000222","0.107","0.281","76.944","4","","T-Series","C 2023 Super Cassettes Industries Private Limited, P 2023 Super Cassettes Industries Private Limited"
