"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:2PvaburAUlhNHxVhw5lvOq","Humdard (From ""Ek Villain"")","spotify:artist:4YRxDV8wJFPHPTeXepOstw","Arijit Singh","spotify:album:1WwkojG9sjMSrFVz4D51W0","Ultimate Love Songs - Arijit Singh","spotify:artist:4YRxDV8wJFPHPTeXepOstw","Arijit Singh","2020-05-19","https://i.scdn.co/image/ab67616d0000b2731aa5adad8593923dcdf1a7d0","1","6","260590","https://p.scdn.co/mp3-preview/4b5f53af2131c4af06009ef1b204c748fa4e77cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","INS181401039","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:42:13Z","hindi pop,bollywood,desi,bangla pop","0.575","0.541","5","-6.45","1","0.0237","0.759","0","0.111","0.27","87.022","4","","T-Series","C 2020 Super Cassettes Industries Private Limited, P 2020 Super Cassettes Industries Private Limited"
"spotify:track:35P2Xal9x3GAdOHytyEUFe","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","","spotify:album:3aeT26ypiF8fCWImdu0cGs","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","0000","","1","4","0","","false","0","","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:42:15Z","champeta","0.527","0.525","1","-8.106","1","0.0337","0.876","0.0000141","0.172","0.257","99.638","4","","",""
"spotify:track:72zHuDxFQTjbL51qJQSA7j","Ranjha (From ""Shershaah"")","spotify:artist:74OaRjmyh0XyRZsQQQ5l7c, spotify:artist:56SjZARoEvag3RoKWIb16j, spotify:artist:0bRPtPZQkWHeG7MGk9eWlh","Jasleen Royal, B Praak, Romy","spotify:album:0Z1zYMwJRpvq0d9rdqTOYo","Ranjha (From ""Shershaah"")","spotify:artist:74OaRjmyh0XyRZsQQQ5l7c, spotify:artist:56SjZARoEvag3RoKWIb16j, spotify:artist:0bRPtPZQkWHeG7MGk9eWlh","Jasleen Royal, B Praak, Romy","2021-08-05","https://i.scdn.co/image/ab67616d0000b27309426d9ae9d8d981735ebc5e","1","1","228855","https://p.scdn.co/mp3-preview/a9bafa1bcbf3d7464f3869201b8511fd643d011d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","INS172102719","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:42:29Z","hindi pop,bollywood,gujarati pop,desi,hindi indie,hindi pop,desi pop,bollywood,punjabi pop,hindi pop,bollywood,desi,sufi","0.603","0.573","1","-5.843","1","0.0502","0.478","0","0.0971","0.236","82.941","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2021 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:0OMETVKtbSo60jaunOVNl5","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","","spotify:album:3aeT26ypiF8fCWImdu0cGs","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","0000","","1","7","0","","false","0","","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:42:40Z","champeta","0.543","0.377","1","-7.609","1","0.0257","0.722","0","0.11","0.292","90.024","4","","",""
"spotify:track:3phw912iJRhtMfsdJ1k3Sr","Darasal (From ""Raabta"")","spotify:artist:2oSONSC9zQ4UonDKnLqksx, spotify:artist:2OmfdBdL7q9oqrSrls0Pzw","Atif Aslam, Jam8","spotify:album:3ddS3O1EvJCSdp595ThD3h","Darasal (From ""Raabta"")","spotify:artist:2oSONSC9zQ4UonDKnLqksx, spotify:artist:2OmfdBdL7q9oqrSrls0Pzw","Atif Aslam, Jam8","2017-06-03","https://i.scdn.co/image/ab67616d0000b2732c1f340fb6af431e9365a6bf","1","1","274354","https://p.scdn.co/mp3-preview/4477d4a34a3ed68ed476c8de507f2e5104889b0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","INS181700993","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:42:49Z","bollywood,hindi pop,desi,sufi,qawwali,hindi pop,bollywood","0.705","0.422","0","-7.375","1","0.0299","0.793","0","0.0895","0.482","117.948","4","","T-Series","C 2017 Super Cassettes Industries Private Limited, P 2017 Super Cassettes Industries Private Limited"
"spotify:track:6GT0oiQdjiYX91qgAMi7Vd","Nit Nit","spotify:artist:74OaRjmyh0XyRZsQQQ5l7c","Jasleen Royal","spotify:album:4RxwQSQoIluErWi0NHUs05","Nit Nit","spotify:artist:74OaRjmyh0XyRZsQQQ5l7c","Jasleen Royal","2020-02-18","https://i.scdn.co/image/ab67616d0000b273056a62b48a090d88c1d762fd","1","1","246136","https://p.scdn.co/mp3-preview/b4e54bd4db01bb18ee0d526dc9cb363258db40f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","FR10S2040297","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:43:13Z","hindi pop,bollywood,gujarati pop,desi,hindi indie","0.442","0.412","10","-10.675","1","0.0377","0.781","0.0237","0.15","0.235","176.019","4","","Ishtar Punjabi","C 2020 Ishtar Punjabi, P 2020 Ishtar Punjabi"
"spotify:track:4xmkpE1Si5JL7NFxWrhV0S","Humraah (From ""Malang - Unleash The Madness"")","spotify:artist:6WOdPJmexxFINcKMkP2jMG, spotify:artist:52XgeWw24o4klNdfwvB0Vx, spotify:artist:6kNlPxUqmZMUyeGRMrWnuQ","Sachet Tandon, Kunaal Vermaa, The Fusion Project","spotify:album:1R72FwrqoofsuAM2xil26G","Humraah (From ""Malang - Unleash The Madness"")","spotify:artist:6WOdPJmexxFINcKMkP2jMG, spotify:artist:52XgeWw24o4klNdfwvB0Vx, spotify:artist:6kNlPxUqmZMUyeGRMrWnuQ","Sachet Tandon, Kunaal Vermaa, The Fusion Project","2020-01-23","https://i.scdn.co/image/ab67616d0000b27340494b35d483ac255db4ce93","1","1","299821","https://p.scdn.co/mp3-preview/870768f76722be44f7d1154ec7d067aaf351d054?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","INS182000196","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:43:22Z","bhajan,hindi pop,devotional,bollywood,desi pop,desi,hindi pop,bollywood,desi pop,desi,bollywood,hindi pop,desi","0.468","0.854","11","-3.932","0","0.059","0.176","0","0.126","0.277","155.867","4","","T-Series","C 2020 Super Cassettes Industries Private Limited, P 2020 Super Cassettes Industries Private Limited"
"spotify:track:1feANd8EfcDP5UqSvbheM3","Bekhayali (From ""Kabir Singh"")","spotify:artist:6WOdPJmexxFINcKMkP2jMG, spotify:artist:1SyKki7JI1AZNKwgNMkn25","Sachet Tandon, Sachet-Parampara","spotify:album:5m5aIc0rrrPUMDARDnQzB9","Bekhayali (From ""Kabir Singh"")","spotify:artist:6WOdPJmexxFINcKMkP2jMG, spotify:artist:1SyKki7JI1AZNKwgNMkn25","Sachet Tandon, Sachet-Parampara","2019-05-24","https://i.scdn.co/image/ab67616d0000b27390d98409f70719daa0dc0421","1","1","371790","https://p.scdn.co/mp3-preview/bd81daa82f9ef99a27aa6be34325623f8ec8ccb4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","INS181901739","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:43:28Z","bhajan,hindi pop,devotional,bollywood,desi pop,desi,bhajan,hindi pop,devotional,bollywood","0.308","0.585","9","-5.18","0","0.0428","0.45","0","0.319","0.345","171.843","3","","T-Series","C 2019 Super Cassettes Industries Private Limited, P 2019 Super Cassettes Industries Private Limited"
"spotify:track:0AJ6PUJERpXYRGGQQfOrRC","Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","spotify:artist:4YRxDV8wJFPHPTeXepOstw","Arijit Singh","spotify:album:1WwkojG9sjMSrFVz4D51W0","Ultimate Love Songs - Arijit Singh","spotify:artist:4YRxDV8wJFPHPTeXepOstw","Arijit Singh","2020-05-19","https://i.scdn.co/image/ab67616d0000b2731aa5adad8593923dcdf1a7d0","1","1","370444","https://p.scdn.co/mp3-preview/00354ea19898a905dd88d08237b30fae87934769?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","INS181902087","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:43:32Z","hindi pop,bollywood,desi,bangla pop","0.29","0.58","9","-4.767","0","0.0434","0.491","0","0.243","0.353","172.396","3","","T-Series","C 2020 Super Cassettes Industries Private Limited, P 2020 Super Cassettes Industries Private Limited"
"spotify:track:6vuMdb0E8buJeSHArN3dXk","Chale Aana (From ""De De Pyaar De"")","spotify:artist:76fuWYgIf3TVIopTs3vaJ6, spotify:artist:4IKVDbCSBTxBeAsMKjAuTs, spotify:artist:52XgeWw24o4klNdfwvB0Vx","Amaal Mallik, Armaan Malik, Kunaal Vermaa","spotify:album:1TFFOjue8k2sLTISbqmHR9","Chale Aana (From ""De De Pyaar De"")","spotify:artist:76fuWYgIf3TVIopTs3vaJ6, spotify:artist:4IKVDbCSBTxBeAsMKjAuTs, spotify:artist:52XgeWw24o4klNdfwvB0Vx","Amaal Mallik, Armaan Malik, Kunaal Vermaa","2019-05-02","https://i.scdn.co/image/ab67616d0000b2737d8baa691435a7588fe4ab57","1","1","271023","https://p.scdn.co/mp3-preview/161e7ae5ddfb04f875223f6ca6beca2160e17a0f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","INS181900965","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:43:36Z","bollywood,hindi pop,desi,hindi pop,bollywood,kannada pop,tollywood,telugu pop,hindi pop,bollywood,desi pop,desi","0.368","0.587","6","-6.676","0","0.0378","0.309","0","0.149","0.391","143.687","4","","T-Series","C 2019 Super Cassettes Industries Private Limited, P 2019 Super Cassettes Industries Private Limited"
"spotify:track:6preZS0pC2OdHPZAOwcoM9","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","","spotify:album:5nrC9FfKeVlrDZsK5F0wq3","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","0000","","1","1","0","","false","0","","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:43:43Z","champeta","0.482","0.694","0","-5.368","1","0.042","0.452","0","0.11","0.573","90.196","4","","",""
"spotify:track:30UWFQsrAfkzcsRWaiNLtU","Yahin Hoon Main","spotify:artist:3dN9MQpjIyNxyeRfz4EDZe, spotify:artist:7qHsapL39aTQsPhixtzVvy","Rochak Kohli, Ayushmann Khurrana","spotify:album:4GKWiYih0CrU4IyteMzDZD","Yahin Hoon Main","spotify:artist:3dN9MQpjIyNxyeRfz4EDZe, spotify:artist:7qHsapL39aTQsPhixtzVvy","Rochak Kohli, Ayushmann Khurrana","2015-12-11","https://i.scdn.co/image/ab67616d0000b273dc9b7cbb066ba58df1e08a37","1","1","238120","https://p.scdn.co/mp3-preview/990054256e175523ca32086389f9b874022224fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","INS181502081","spotify:user:x1qsttpb58bg58i3st0q365g9","2022-08-22T04:43:46Z","bollywood,hindi pop,desi,bollywood,hindi pop","0.633","0.558","3","-6.572","1","0.0275","0.0839","0.0000011","0.0982","0.501","110.012","4","","T-Series","C 2015 Super Cassettes Industries Private Limited, P 2015 Super Cassettes Industries Private Limited"
