"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:41Vl2OoM83VVe0eePpsgUf","Yeh Ladka Hai Deewana","spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ, spotify:artist:70B80Lwx2sxti0M1Ng9e8K, spotify:artist:3gBKY0y3dFFVRqicLnVZYz","Jatin-Lalit, Udit Narayan, Alka Yagnik","spotify:album:5i3NjuZceh9iqtcODFTM4Q","Kuch Kuch Hota Hai (Original Motion Picture Soundtrack)","spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ","Jatin-Lalit","1998-08-19","https://i.scdn.co/image/ab67616d0000b273fe841eef499c6933add94d57","1","5","397533","https://p.scdn.co/mp3-preview/588280c3d3dd95055d9e6f5f0abf3930ed6179db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","INS179900053","spotify:user:31gdx2qnuotmmccwuyzl7xfpeupu","2021-05-24T08:32:02Z","bollywood,hindi pop,desi,bollywood,hindi pop,desi,bollywood,hindi pop,desi","0.516","0.757","2","-9.404","1","0.0551","0.289","0.00000721","0.367","0.711","124.061","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 1998 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:08V7TKtRguQb7HiLpGcnzn","Woh Ladki Jo","spotify:artist:5orl5LRrybjLB4ntLoUuqk","Abhijeet\, Chorus","spotify:album:7mEflKcwbgRUEL2npj3pIm","Baadshah","spotify:artist:5orl5LRrybjLB4ntLoUuqk, spotify:artist:1OXzJiEVsATmpq9V5HOCm3, spotify:artist:3SBWeRybza4sJUr6Kjmft2, spotify:artist:71hjb5G92mGoKRSAW3Cj00","Abhijeet\, Chorus, Abhijeet\, Alka Yagnik, Shah Rukh Khan, Anu Malik","1999","https://i.scdn.co/image/ab67616d0000b273f85a9a2b957b984e4034e5d7","1","1","429293","https://p.scdn.co/mp3-preview/cbe7498f41712894e0bbb1364d426a986d94c318?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","INV119900314","spotify:user:31gdx2qnuotmmccwuyzl7xfpeupu","2021-05-24T08:32:09Z","","0.753","0.603","2","-13.209","0","0.0741","0.0408","0.00000353","0.324","0.466","110.013","4","","Venus Records and Tapes","C (C) 1999 Venus Records & Tapes PVT. LTD."
"spotify:track:6wXPV6dNRAhFavrRaCdMXT","Challa","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:4rD8zSLMVjpdgJyW14Lokh, spotify:artist:0yRC5n90spXG0d3aiDQ0vB","A.R. Rahman, Rabbi, Gulzar","spotify:album:3G0diKadKaufyFybV3TzuP","Jab Tak Hai Jaan","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2012-10-09","https://i.scdn.co/image/ab67616d0000b2731efbf8b77e571388b3520f72","1","1","320417","https://p.scdn.co/mp3-preview/56c6cca4e286aaf2158e971f7bbc644e40efd234?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","INY091200041","spotify:user:31gdx2qnuotmmccwuyzl7xfpeupu","2021-05-24T08:33:19Z","tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,bollywood,bollywood,ghazal,desi,hindi pop","0.776","0.795","0","-5.454","1","0.0485","0.121","0","0.138","0.569","117.989","4","","YRF Music","C (C) 2012 YRF Music, P (P) 2012 YRF Music"
"spotify:track:3hkTxZwWUSh4DvIZLhAOxn","Jab Tak Hai Jaan","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:4W91bbPB2CTSsHwt7eqNl7, spotify:artist:7zAp0JbkavFg2rcMGvANtP, spotify:artist:0yRC5n90spXG0d3aiDQ0vB","A.R. Rahman, Javed Ali, Shakthisree Gopalan, Gulzar","spotify:album:3G0diKadKaufyFybV3TzuP","Jab Tak Hai Jaan","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2012-10-09","https://i.scdn.co/image/ab67616d0000b2731efbf8b77e571388b3520f72","1","6","231575","https://p.scdn.co/mp3-preview/d15d4f93705604112da4e5740d5cbd99cedfeae0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","INY091200037","spotify:user:31gdx2qnuotmmccwuyzl7xfpeupu","2021-05-24T08:33:28Z","tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,sufi,bollywood,hindi pop,qawwali,desi,desi pop,kollywood,tamil pop,bollywood,ghazal,desi,hindi pop","0.588","0.698","2","-6.736","1","0.0418","0.546","0.00000196","0.0785","0.291","98.944","4","","YRF Music","C (C) 2012 YRF Music, P (P) 2012 YRF Music"
"spotify:track:0YpxPQdqbOk62xJByI0w0p","Ye Kaali Kaali Aankhen (From ""Baazigar"")","spotify:artist:4K6blSRoklNdpw4mzLxwfn, spotify:artist:71hjb5G92mGoKRSAW3Cj00","Kumar Sanu, Anu Malik","spotify:album:7kHZdUygrwvLf9su1SjINW","Bollywood Best of 90's","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-04-25","https://i.scdn.co/image/ab67616d0000b273bb87e8971ee45a28ad32c600","1","3","468293","https://p.scdn.co/mp3-preview/402de06d1ece9c9c490ae1bedc6e6e1ebf89941d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","INV119300502","spotify:user:31gdx2qnuotmmccwuyzl7xfpeupu","2021-05-24T08:35:25Z","bollywood,hindi pop,bollywood,hindi pop,desi","0.836","0.701","0","-10.904","1","0.0822","0.111","0.0000262","0.103","0.82","121.835","4","","Ishtar Music Pvt. Ltd.","C 2016 Ishtar Music Pvt. Ltd., P 2016 Ishtar Music Pvt. Ltd."
"spotify:track:5FXMRdJjKq1BIX4e8Eg9mK","Ajab Si","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb, spotify:artist:4fEkbug6kZzzJ8eYX6Kbbp","Vishal-Shekhar, KK","spotify:album:2cUzlmLfL5LUTSEk7qG09k","Om Shanti Om","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb","Vishal-Shekhar","2007-09-18","https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e","1","1","241668","https://p.scdn.co/mp3-preview/5d635389a6a18b2fd08666d548164ad1b287a7b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","INS180705748","spotify:user:31gdx2qnuotmmccwuyzl7xfpeupu","2021-05-24T08:35:37Z","bollywood,desi,hindi pop,bollywood,hindi pop,desi","0.697","0.438","8","-8.411","1","0.0289","0.397","0","0.293","0.58","117.954","4","","T-Series","C 2007 Super Cassettes Industries Private Limited, P 2007 Super Cassettes Industries Private Limited"
"spotify:track:7emLx4rVwr0tPyjktu7A7U","Deewangi Deewangi","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb, spotify:artist:5cB4d4jPYjMT326sjihQ4m, spotify:artist:70B80Lwx2sxti0M1Ng9e8K, spotify:artist:0oOet2f43PA68X5RxKobEy, spotify:artist:3eDT9fwXKuHWFvgZaaYC5v, spotify:artist:0uwp0t2eE8qxCatuNX23ch","Vishal-Shekhar, Shaan, Udit Narayan, Shreya Ghoshal, Sunidhi Chauhan, Rahul Saxena","spotify:album:2cUzlmLfL5LUTSEk7qG09k","Om Shanti Om","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb","Vishal-Shekhar","2007-09-18","https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e","1","3","352388","https://p.scdn.co/mp3-preview/3e049d90930e71a045bebcbd0f87910aa18b736f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","INS180705750","spotify:user:31gdx2qnuotmmccwuyzl7xfpeupu","2021-05-24T08:35:42Z","bollywood,desi,hindi pop,bollywood,hindi pop,desi,bangla pop,bollywood,hindi pop,desi,bollywood,hindi pop,kannada pop,desi,marathi pop,bollywood,desi,hindi pop,bhajan,devotional","0.725","0.918","9","-4.875","1","0.0447","0.0289","0.00000513","0.602","0.927","107.975","4","","T-Series","C 2007 Super Cassettes Industries Private Limited, P 2007 Super Cassettes Industries Private Limited"
"spotify:track:2GTasAZimpxzNgE7aXFifI","Dard - E - Disco","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb, spotify:artist:19MVxKZZdPj2X0F8pi0OCT, spotify:artist:7I2n3NkCzng7CmaiKSj2yp, spotify:artist:2Yf4MRVpt0rcAd5y5h5ph1, spotify:artist:3xIcsyNfGpAK5bzgIMhzbW","Vishal-Shekhar, Sukhwinder Singh, Marianne, Caralisa Monteiro, Nisha","spotify:album:2cUzlmLfL5LUTSEk7qG09k","Om Shanti Om","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb","Vishal-Shekhar","2007-09-18","https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e","1","2","268712","https://p.scdn.co/mp3-preview/bf9339f662b1c566e8ff7fdbd09a429aaead83de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","INS180705749","spotify:user:31gdx2qnuotmmccwuyzl7xfpeupu","2021-05-24T08:35:46Z","bollywood,desi,hindi pop,bollywood,desi,hindi pop,bollywood,bollywood,hindi pop,desi","0.837","0.839","11","-5.548","1","0.0468","0.0381","0.000193","0.301","0.679","107.025","4","","T-Series","C 2007 Super Cassettes Industries Private Limited, P 2007 Super Cassettes Industries Private Limited"
"spotify:track:2sVzO3L0fdOMVe8wVlM0IE","Jag Soona Soona Lage","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb, spotify:artist:3OLGltG8UPIea8sA4w0yg0, spotify:artist:2hgViyN0RqyQQpfjIb0g3W","Vishal-Shekhar, Rahat Fateh Ali Khan, Richa Sharma","spotify:album:2cUzlmLfL5LUTSEk7qG09k","Om Shanti Om","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb","Vishal-Shekhar","2007-09-18","https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e","1","5","329429","https://p.scdn.co/mp3-preview/bb3ab5f6f61deb568c30bf18ca8c938769c5217a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","INS180705752","spotify:user:31gdx2qnuotmmccwuyzl7xfpeupu","2021-05-24T08:35:54Z","bollywood,desi,hindi pop,sufi,qawwali,bollywood,hindi pop,desi,ghazal,sufi,bollywood,desi,qawwali,hindi pop","0.563","0.71","7","-6.212","1","0.0592","0.0663","0","0.105","0.262","133.873","4","","T-Series","C 2007 Super Cassettes Industries Private Limited, P 2007 Super Cassettes Industries Private Limited"
"spotify:track:3X5Jbz7VhZfbPqIRmYIj8c","Saans","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:0oOet2f43PA68X5RxKobEy, spotify:artist:5GnnSrwNCGyfAU4zuIytiS, spotify:artist:0yRC5n90spXG0d3aiDQ0vB","A.R. Rahman, Shreya Ghoshal, Mohit Chauhan, Gulzar","spotify:album:3G0diKadKaufyFybV3TzuP","Jab Tak Hai Jaan","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2012-10-09","https://i.scdn.co/image/ab67616d0000b2731efbf8b77e571388b3520f72","1","2","326112","https://p.scdn.co/mp3-preview/3e863f31b546f6d7427897ee6d388c68f9cea12f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","INY091200033","spotify:user:31gdx2qnuotmmccwuyzl7xfpeupu","2021-05-24T08:36:11Z","tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,bollywood,hindi pop,kannada pop,desi,marathi pop,bollywood,hindi pop,sufi,desi,bollywood,ghazal,desi,hindi pop","0.543","0.665","9","-8.295","1","0.0623","0.505","0.00000641","0.144","0.495","81.97","4","","YRF Music","C (C) 2012 YRF Music, P (P) 2012 YRF Music"
