"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:66uMmK9uefgoflmaxbtQCL","Dil Kyun Yeh Mera (From ""Kites"")","spotify:artist:4fEkbug6kZzzJ8eYX6Kbbp","KK","spotify:album:1dG5jJAa3ZiSWnpVd2uPao","Evergreen Hits Of K.K.","spotify:artist:4fEkbug6kZzzJ8eYX6Kbbp, spotify:artist:3eDT9fwXKuHWFvgZaaYC5v, spotify:artist:4iKhzZlW5dpmbF2LWnNlPr","KK, Sunidhi Chauhan, Dominique","2022-06-01","https://i.scdn.co/image/ab67616d0000b273f8ef6c7a66a030647287e25b","1","7","333200","https://p.scdn.co/mp3-preview/c33cbe60a7f74142140f54c61ffc859f3cf90137?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","INS181005603","spotify:user:22nvy1hu32y53lb1jsj6n0qom","2024-04-01T08:24:54Z","bollywood,hindi pop,desi","0.486","0.383","6","-6.183","1","0.0286","0.618","0.0000841","0.149","0.164","125.917","3","","T-Series","C 2022 Super Cassettes Industries Private Limited, P 2022 Super Cassettes Industries Private Limited"
"spotify:track:2gXZp1zDDA5bnPsLwrSMRj","Kinna Sona","spotify:artist:5iA6cWdcxhEFUZvx39ClfI, spotify:artist:09UmIX92EUH9hAK4bxvHx6, spotify:artist:0EyzXVeE7n8G5QVGG5g9Qh","Sunil Kamath, Mithoon, Amitabh Varma","spotify:album:64ibky4YSK0zcsEhMalO7c","Bhaag Johnny","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-08-24","https://i.scdn.co/image/ab67616d0000b27341f8d8609fd9b955e54ce9ff","1","4","303755","https://p.scdn.co/mp3-preview/81df72780e844d0f94dcad385b29055a03641c78?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","INS181501355","spotify:user:22nvy1hu32y53lb1jsj6n0qom","2024-04-01T08:25:11Z","bollywood,hindi pop,desi","0.716","0.626","1","-5.274","1","0.0347","0.608","0.00000826","0.191","0.467","120.021","4","","T-Series","C 2015 Super Cassettes Industries Private Limited, P 2015 Super Cassettes Industries Private Limited"
"spotify:track:7kvLAPEnEPlSbhZDlHFv0p","Yeh Fitoor Mera","spotify:artist:7HCqGPJcQTyGJ2yqntbuyr, spotify:artist:4YRxDV8wJFPHPTeXepOstw","Amit Trivedi, Arijit Singh","spotify:album:6Ls9x51Uv6Oi71lyZybhUE","Fitoor (Original Motion Picture Soundtrack)","spotify:artist:7HCqGPJcQTyGJ2yqntbuyr","Amit Trivedi","2018-05-15","https://i.scdn.co/image/ab67616d0000b273b99c0e6b9bf5ba4da74e816d","1","1","283070","","false","70","INZ031401158","spotify:user:22nvy1hu32y53lb1jsj6n0qom","2024-04-01T08:29:20Z","bollywood,hindi pop,desi,gujarati garba,gujarati pop,hindi pop,bollywood,desi,bangla pop","0.45","0.42","4","-8.92","1","0.0272","0.386","0.000106","0.11","0.201","163.749","3","","Zee Music Company","C © 2018 Zee Music Company, P ℗ 2018 Zee Music Company"
"spotify:track:2iZeKe5avjtKVmjfSFkpxd","Tum Jo Aaye","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:3OLGltG8UPIea8sA4w0yg0, spotify:artist:0T1CMVkqffHlqEk4BcAph1, spotify:artist:3GdSQUH1BRtl9UrrtuwJlP","Pritam, Rahat Fateh Ali Khan, Tulsi Kumar, Irshad Kamil","spotify:album:4ceWEQarPyTyeb9TUeyLOG","Once Upon A Time In Mumbaai","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:3GdSQUH1BRtl9UrrtuwJlP","Pritam, Irshad Kamil","2010-06-29","https://i.scdn.co/image/ab67616d0000b273df934f4de5f8dd46f8d75f5f","1","2","286443","https://p.scdn.co/mp3-preview/16ecdd70022435665412c1290a4107506a22d375?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","INS181007085","spotify:user:22nvy1hu32y53lb1jsj6n0qom","2024-04-02T11:10:02Z","bollywood,hindi pop,desi,sufi,sufi,qawwali,bollywood,hindi pop,desi,ghazal,bollywood,hindi pop,desi,bollywood,hindi pop,desi,sufi","0.574","0.841","4","-4.449","1","0.0948","0.399","0.000001","0.205","0.927","83.706","4","","T-Series","C 2010 Super Cassettes Industries Private Limited, P 2010 Super Cassettes Industries Private Limited"
"spotify:track:5Q39OZm29c4V3prqngD7Rf","Raaz Aankhein Teri","spotify:artist:4YRxDV8wJFPHPTeXepOstw, spotify:artist:5r2baeTwcCJnuIsDIlxUJo","Arijit Singh, Rashmi Virag","spotify:album:3I2A5pZmsWxTZqGpGnxdAf","Raaz Reboot","spotify:artist:2kkQthS9OLpK4UqNWYqoVl, spotify:artist:1xlciLU20KED1LQU60J948, spotify:artist:5w4dXo3AtXC7U9HwYlwEfn","Jeet Gannguli, Sangeet, Siddharth Haldipur","2016-08-19","https://i.scdn.co/image/ab67616d0000b273b23e886a98ffadfb00ac1428","1","2","291308","https://p.scdn.co/mp3-preview/4f3ea7d54106fb83c7d9295a00cac8f688205a1d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","INS181601358","spotify:user:22nvy1hu32y53lb1jsj6n0qom","2024-04-10T08:47:39Z","hindi pop,bollywood,desi,bangla pop,hindi pop,bollywood","0.562","0.52","9","-6.358","0","0.0249","0.824","0.00000402","0.117","0.259","109.92","4","","T-Series","C 2016 Super Cassettes Industries Private Limited, P 2016 Super Cassettes Industries Private Limited"
"spotify:track:7LSD7bVncAOlMafdUzgVcn","Nazar Lag Jayegi (From ""Bholaa"")","spotify:artist:2q1LRGJHpFxovU8Tz6OgRn, spotify:artist:4W91bbPB2CTSsHwt7eqNl7, spotify:artist:3GdSQUH1BRtl9UrrtuwJlP","Ravi Basrur, Javed Ali, Irshad Kamil","spotify:album:1iMe2t588UzdmV3DW6z1cc","Nazar Lag Jayegi (From ""Bholaa"")","spotify:artist:2q1LRGJHpFxovU8Tz6OgRn, spotify:artist:4W91bbPB2CTSsHwt7eqNl7, spotify:artist:3GdSQUH1BRtl9UrrtuwJlP","Ravi Basrur, Javed Ali, Irshad Kamil","2023-02-20","https://i.scdn.co/image/ab67616d0000b2738f0e747bf1e470f0579e24d6","1","1","236204","https://p.scdn.co/mp3-preview/165638b99b26c7ae7854d6dc0a5e6d1e056f4f83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","INS182300372","spotify:user:22nvy1hu32y53lb1jsj6n0qom","2024-04-12T14:37:38Z","kannada pop,sandalwood,sufi,bollywood,hindi pop,qawwali,desi,desi pop,bollywood,hindi pop,desi,sufi","0.605","0.841","1","-6.463","1","0.0623","0.287","0.0000446","0.126","0.531","85.951","4","","T-Series","C 2023 Super Cassettes Industries Private Limited, P 2023 Super Cassettes Industries Private Limited"
"spotify:track:4FeiicaPWhZZusS1rddYdc","Baarish","spotify:artist:12CpR4SNDzVIlDoPSeNFeW, spotify:artist:1cfG7UM0OD4O1II1nd15Qo","Shashaa Tirupati, Ash King","spotify:album:6MJDmQZ0BDR3pw6m2oFc03","Half Girlfriend (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-04-30","https://i.scdn.co/image/ab67616d0000b273aca529b2fdfaabf2f50fc9e3","1","1","276380","","false","69","INZ031402270","spotify:user:22nvy1hu32y53lb1jsj6n0qom","2024-04-17T18:22:53Z","hindi pop,bollywood,tamil pop,kollywood,bollywood,hindi pop,desi,bangla pop","0.466","0.769","0","-3.207","1","0.0325","0.579","0","0.108","0.472","87.959","4","","Zee Music Company","C © 2017 Zee Music Company, P This Compilation ℗ 2017 Zee Music Company"
"spotify:track:7s6yy0SWZ4rluoQZsvJa2D","Na Tum Jano Na Hum","spotify:artist:2L16nDKTxhFGaDriR2AHTB, spotify:artist:7gVwxXFMkSYwYGNHIt77qU","Lucky Ali, Ramya","spotify:album:264pusO3nFbYtZC63kGoA7","Kaho Naa Pyar Hai","spotify:artist:5c3Qxc5sTis0Oq3XcOdIJD, spotify:artist:6pYpSb2tBr03kDtLwwDzUY, spotify:artist:2w3VQel6aU1Mc25qt0WxFZ, spotify:artist:0BtgZbLB6gS7texdfvbcvZ","Rajesh Roshan, Ibrahim Ashk, Saawan Kumar Tak, Vijay Akele","2000-01-14","https://i.scdn.co/image/ab67616d0000b2737e9f7775a5aadeb82e24828b","1","3","383213","https://p.scdn.co/mp3-preview/6c78ac04ab1793409e03b6a585809cdab7d39a75?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","INH109939990","spotify:user:22nvy1hu32y53lb1jsj6n0qom","2024-04-17T18:23:07Z","desi pop,bollywood,hindi indie,indian indie,hindi pop,tollywood,telugu pop","0.507","0.519","9","-11.197","1","0.0451","0.325","0.00062","0.0566","0.584","179.461","4","","Saregama","C 2000 Saregama India Ltd, P 2000 Saregama India Ltd"
"spotify:track:1e83DKixcGxhymeItWkyug","Tabah","spotify:artist:5GnnSrwNCGyfAU4zuIytiS","Mohit Chauhan","spotify:album:3OozDMNwTvyCP4bOhsSou0","Heropanti","spotify:artist:3qdu3XhzSzkRhbwdFKnSuw, spotify:artist:7IVzXMMN7fFi7PXxPhXcAB, spotify:artist:71oGOxg5ez52Hh1Ye41A98, spotify:artist:1eBv0T6wYdT7TAFw038EJg","Sajid-Wajid, Manj Musik, Mustafa Zahid, Bilal Saad","2014-04-21","https://i.scdn.co/image/ab67616d0000b2732317f776cff461790cba7222","1","3","319491","https://p.scdn.co/mp3-preview/1760c71273b53b55a4cdcf6be7fdcaf8cd2dd29c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","INS181400870","spotify:user:22nvy1hu32y53lb1jsj6n0qom","2024-04-18T17:47:20Z","bollywood,hindi pop,sufi,desi","0.595","0.865","9","-4.544","0","0.0404","0.0153","0.0000168","0.178","0.331","111.998","4","","T-Series","C 2014 Super Cassettes Industries Private Limited, P 2014 Super Cassettes Industries Private Limited"
"spotify:track:1tf2iody5iRLYYPDSBpzRc","Soulmate","spotify:artist:0y59o4v8uw5crbN9M3JiL1, spotify:artist:4YRxDV8wJFPHPTeXepOstw","Badshah, Arijit Singh","spotify:album:0LcyzKKw3RjFKL6ygISTeU","Ek Tha Raja","spotify:artist:0y59o4v8uw5crbN9M3JiL1","Badshah","2024-03-18","https://i.scdn.co/image/ab67616d0000b2739bb2d30b01ac2cada8a8ad03","1","9","213599","","false","75","INUM72400228","spotify:user:22nvy1hu32y53lb1jsj6n0qom","2024-04-24T09:00:01Z","bollywood,desi,hindi pop,desi hip hop,desi pop,hindi hip hop,hindi pop,bollywood,desi,bangla pop","0.664","0.553","9","-7.555","1","0.0376","0.616","0","0.157","0.604","99.93","4","","Universal Music India Pvt Ltd.","C © 2024 Universal Music India Pvt. Ltd., P ℗ 2024 Universal Music India Pvt. Ltd."
